,rec1,rec2,rec3,rec4,rec5
5051,10445,3663,17342,17377,8833
5052,10769,13638,6119,10234,5623
5053,3983,6390,15842,14446,13211
5054,12273,5048,4530,4010,4531
5055,7152,2851,7880,13807,6590
5056,9377,306,2851,15530,2012
5057,5404,15632,5381,7574,8174
5058,8786,7704,13126,13164,1354
5059,9777,930,10056,7449,10380
5060,16890,726,654,12479,648
5061,8126,148,14973,16321,12109
5062,14191,16676,1969,16275,17323
5063,6386,3138,2851,9673,14065
5064,5027,17377,9119,354,148
5065,13698,12490,1048,12354,14289
5066,7397,1546,13284,2991,11524
5067,11367,13330,3435,5122,12212
5068,13609,2841,14624,14551,10566
5069,8967,16008,6948,13519,8549
5070,12490,5391,12694,148,12598
5071,4093,8350,10912,9036,13596
5072,7067,15372,10250,13088,10305
5073,13252,14654,10149,13570,6889
5074,4154,11316,14376,11493,2352
5075,12490,8665,12558,9204,13427
5076,4521,4305,7501,6119,3660
5077,3802,11544,4965,15550,3137
5078,4564,15842,10996,14446,17493
5079,11583,15842,14446,7167,7622
5080,12490,12542,5242,16009,14392
5081,216,11121,3077,9852,4585
5082,12659,11638,13210,16792,2403
5083,9333,3830,14858,16914,15674
5084,9660,11432,16092,11333,12281
5085,10039,16796,7870,4428,11342
5086,4564,4428,11342,6984,10996
5087,15842,11342,10996,5483,5485
5088,11804,10006,13509,6268,14514
5089,1138,8402,4428,10979,3010
5090,1138,8402,4428,10979,3010
5091,1138,4428,11342,9931,16635
5092,2101,12941,7049,12686,16665
5093,12575,14442,2939,14136,7768
5094,13963,8126,13088,6782,10073
5095,9377,15619,16830,4970,16811
5096,8126,148,14973,16321,12109
5097,5571,17567,11145,8089,10234
5098,9289,3745,12575,2939,13927
5099,9268,9289,3745,13927,3809
5100,1833,15482,7120,7119,7371
5101,12575,16789,2939,2767,10425
5102,15596,15478,11214,1877,12361
5103,7067,15372,5949,11946,13088
5104,9193,3138,13689,3435,9673
5105,7138,13361,15008,14442,12648
5106,3763,11606,148,8174,2991
5107,16234,2368,5481,16385,9328
5108,10149,7119,7371,16504,14392
5109,1584,16963,15724,13577,15372
5110,6627,6981,9119,7476,14525
5111,9780,10334,5571,17261,1013
5112,4305,11827,3412,4428,10234
5113,13509,6268,14514,5020,11294
5114,7147,11298,10250,4318,2220
5115,8214,12923,5637,17283,12924
5116,16032,679,1820,628,564
5117,7067,15372,16491,1269,13088
5118,4521,4305,3660,16019,11342
5119,9011,8811,4616,6297,5119
5120,10605,16392,3994,10278,5604
5121,4305,7870,16019,4428,11342
5122,11307,12563,14815,2707,12675
5123,724,10769,15674,11403,240
5124,14780,4587,13892,14837,11722
5125,16963,10039,14721,9213,8522
5126,16953,7017,12150,2966,1902
5127,12573,4847,15734,1727,9351
5128,1951,16692,7768,5575,16379
5129,2671,9383,6497,15479,15325
5130,14392,15363,16092,16913,6441
5131,2036,17103,15674,7934,14034
5132,7067,15372,13088,10305,6657
5133,5027,3763,9680,3278,5381
5134,10114,1611,15067,4376,1593
5135,2530,14191,16676,1969,2025
5136,7067,15372,13088,17326,10305
5137,7067,15372,12813,13088,17249
5138,12575,2939,12996,11479,12079
5139,9193,16853,16259,15140,16706
5140,6386,3138,13955,2391,11170
5141,15951,3763,9680,5381,7574
5142,8126,148,16321,14973,12109
5143,4772,14136,12639,2966,11342
5144,9094,2160,5571,17567,11145
5145,13881,4146,5570,7351,5790
5146,6506,12490,9152,5242,8658
5147,10149,15674,15867,17534,7471
5148,793,6260,5988,6283,3339
5149,12575,13135,2939,306,2752
5150,10149,5282,16504,10389,3230
5151,10581,1689,15062,8493,12773
5152,4171,16695,10769,15053,15674
5153,6386,15100,9673,12079,11332
5154,7067,16963,15724,13577,12830
5155,5404,148,15632,11500,8781
5156,7067,15372,13088,10305,15927
5157,5983,13067,10734,8050,10738
5158,13453,3904,2901,8464,16962
5159,3100,15123,5404,16830,16027
5160,779,14346,15053,17602,12079
5161,9304,2512,11553,10176,16949
5162,629,393,148,9215,4946
5163,15799,8042,12686,5043,16665
5164,7067,15372,13088,10305,6657
5165,3763,10377,16321,14973,5381
5166,10304,15674,15867,5514,2417
5167,6386,3138,12357,6590,10377
5168,10769,10149,6119,17559,16504
5169,2022,9673,12079,12867,11858
5170,8380,1611,14517,17667,8661
5171,3763,1871,5381,15227,6654
5172,16695,9095,10,148,67
5173,12694,11908,9673,17141,12421
5174,16695,15053,10,148,2175
5175,5253,13193,12043,16075,10566
5176,560,16963,14487,4199,7501
5177,6386,10377,16321,14973,5381
5178,16695,10,148,2175,5367
5179,10769,8173,6119,9095,4428
5180,10769,8173,14654,9095,4428
5181,6156,14411,6305,13695,5729
5182,7111,3657,7109,7124,1607
5183,1833,15482,7120,7119,5282
5184,16695,13412,142,10,7471
5185,16695,15053,10,148,2175
5186,13892,16784,15697,10555,11883
5187,15951,3763,9429,5381,6166
5188,3763,11916,8798,7393,5381
5189,10039,14552,14721,8522,5571
5190,6886,16890,726,7501,654
5191,7863,15842,1893,15166,4613
5192,16234,3964,16385,16328,13417
5193,13614,13135,4521,3059,10711
5194,8225,106,7213,17195,9053
5195,6119,6139,10234,11308,4008
5196,5854,4305,16019,6765,14446
5197,13892,16784,4825,10555,7619
5198,11096,11333,12490,5242,12212
5199,17653,15427,4305,6119,16019
5200,2671,9383,6497,15479,15325
5201,6139,10234,11250,5623,4008
5202,16324,7452,10349,2829,16483
5203,12575,3745,9289,13614,2939
5204,15638,9147,6947,16019,8130
5205,12575,3745,9289,13614,2939
5206,13509,10349,16483,6268,14514
5207,3895,4023,13570,1657,2237
5208,8126,148,14973,16321,12109
5209,17028,10149,6119,12568,16504
5210,6300,16254,11298,14371,4318
5211,13625,15053,15674,16504,6027
5212,13317,628,608,5800,466
5213,1986,4521,9146,15442,13248
5214,16385,15321,5925,7765,13417
5215,629,12273,393,4946,4102
5216,9324,12197,1877,16600,17468
5217,1951,12575,12686,16379,9707
5218,12152,7501,9579,14346,15053
5219,6886,5654,12142,3809,7501
5220,10010,704,5578,15565,1048
5221,10149,6119,5592,10879,7569
5222,12447,7111,7109,11071,14839
5223,7067,3160,2070,13088,10305
5224,12004,7727,1934,8677,16679
5225,1951,4305,8130,16487,16379
5226,10769,15674,4964,12812,9179
5227,9193,6386,3138,9673,12079
5228,6386,3138,10377,9673,14065
5229,7004,10732,17460,2204,16786
5230,216,11121,9852,16655,12686
5231,15478,15442,9654,1877,12361
5232,3138,12694,9673,11858,14365
5233,3133,10304,3809,1138,15928
5234,12575,10608,2575,3403,14392
5235,3554,2353,9147,16112,16665
5236,3365,3940,3437,6140,13393
5237,10879,12406,1553,13753,6534
5238,3239,3244,3242,3245,14099
5239,14449,3964,16385,16328,13417
5240,9333,1795,9324,5467,11622
5241,9193,5481,16853,900,9328
5242,15724,13577,17377,12490,12542
5243,16092,9661,7371,14392,14463
5244,16695,10,148,67,1866
5245,9193,16853,2454,16259,7765
5246,830,1136,969,12996,2529
5247,15410,7614,9014,15139,3127
5248,12795,232,3763,148,8174
5249,13509,5370,6268,5020,8897
5250,5027,3763,9680,1546,5381
5251,12490,12542,5242,16009,14392
5252,2499,5391,148,12212,13958
5253,13193,7564,15190,14624,14551
5254,6386,3138,6590,10377,9673
5255,16234,9577,900,8665,3193
5256,7555,16695,7111,16747,14822
5257,15824,6386,1969,10377,9673
5258,13957,7009,828,5693,11394
5259,12490,148,15481,12212,15033
5260,3809,1138,9147,4585,6948
5261,5114,11298,14371,5573,4913
5262,3138,16172,16636,10377,9673
5263,13882,57,8649,10037,11282
5264,5253,11974,3035,2841,14624
5265,16695,15053,14346,8126,148
5266,8126,148,14973,16321,11357
5267,16642,8471,2454,879,1685
5268,16963,10769,10304,15372,9285
5269,12490,12542,16257,5242,16009
5270,6386,3138,6590,10377,9673
5271,779,444,8126,148,16899
5272,12795,15243,3763,148,16726
5273,5344,4475,10430,5327,8787
5274,5327,8663,5273,17701,17577
5275,12795,232,3763,11606,148
5276,5404,444,774,4075,11606
5277,6386,15100,2022,14251,11332
5278,10769,15053,15674,11076,6083
5279,900,5242,7727,1127,493
5280,4198,724,10761,15867,15674
5281,2499,779,5404,12079,14567
5282,10419,1833,8665,9204,10273
5283,5282,16026,15990,14407,9474
5284,4475,7514,16673,5027,11804
5285,3763,148,5381,8174,16726
5286,4564,10808,13914,7870,13587
5287,13509,11121,8731,6268,5036
5288,5288,1808,16749,6891,9475
5289,10769,5571,1138,17567,4428
5290,8892,16138,9615,1765,8042
5291,13509,6268,14514,5020,8897
5292,8058,16789,3348,11321,1969
5293,10769,8173,9095,4428,4271
5294,890,12029,12062,12754,8914
5295,1951,12575,2939,16379,16665
5296,3841,1588,9316,5820,1664
5297,10769,13638,6119,10234,4005
5298,9383,2236,6497,4847,8211
5299,1611,15506,11387,1593,4391
5300,15638,4305,4772,11790,16665
5301,6386,9193,15100,12435,2022
5302,15638,12686,11342,9707,8605
5303,15638,8289,2966,12686,16112
5304,16504,10879,3089,4428,9315
5305,4154,11550,17061,4281,11493
5306,4305,6119,12996,14346,15053
5307,5253,13193,12273,10628,12916
5308,12273,15190,7879,12916,10628
5309,13963,3763,10377,16321,14973
5310,6888,5310,17478,10122,3964
5311,6386,9193,15100,2022,10377
5312,12441,8363,5580,8577,8957
5313,12490,12558,9204,10598,8793
5314,5759,1429,14392,5316,4048
5315,2368,1833,15482,12620,6540
5316,12490,9267,14392,5665,16263
5317,15076,5481,16234,4205,10621
5318,16092,5894,14392,15602,3847
5319,1951,306,2913,3660,17051
5320,7512,1102,17034,3169,14595
5321,16234,2368,9577,3809,7501
5322,12490,12542,5242,16009,10676
5323,14799,12490,586,5315,10985
5324,12490,7377,14392,4850,10036
5325,12490,8944,5321,13774,336
5326,12490,3752,10676,14392,4048
5327,17273,4475,7397,5327,8787
5328,12795,232,11606,148,6584
5329,9679,10430,18,11025,13570
5330,17377,15053,7870,4428,1703
5331,2036,15674,16504,4428,14034
5332,6135,11333,12490,3029,14813
5333,15474,15070,3820,13282,2938
5334,6386,15100,3138,2022,9673
5335,10769,8173,14654,9095,4428
5336,11096,6135,11333,12490,5242
5337,4093,6277,13615,12018,1588
5338,16234,16092,3138,9577,900
5339,4564,14751,11342,10996,7059
5340,16138,8892,9615,15799,11121
5341,14816,13892,3820,12768,7619
5342,7067,15372,16746,6850,13088
5343,13988,15038,3463,12299,12194
5344,4475,7514,16673,16611,5370
5345,1951,8130,16487,16379,9470
5346,16695,8621,12490,7111,148
5347,1833,3657,9899,7109,7124
5348,13479,5253,12273,12177,1990
5349,15100,2022,9673,12079,15154
5350,10769,8173,14721,9095,4428
5351,15053,1138,15674,16504,14034
5352,3607,11412,14692,13859,1740
5353,12490,8665,12558,1019,2360
5354,9250,10912,13596,8492,6559
5355,11620,2375,16031,12339,11633
5356,9193,13135,16853,16259,10079
5357,7111,3657,7109,7124,4856
5358,10769,15674,16504,11675,9659
5359,13509,6268,14514,5020,17546
5360,1888,997,10648,9967,16977
5361,9739,10502,12316,10879,11342
5362,9147,11825,11342,12686,16112
5363,10769,14346,15053,15674,11076
5364,7067,13088,10305,6657,9270
5365,1191,682,520,7501,652
5366,2829,7452,16483,10349,16324
5367,10769,2036,6119,15053,15674
5368,6068,9115,1487,5732,14035
5369,15799,16138,9615,8892,8042
5370,13509,6268,14514,8897,14561
5371,14654,12647,15842,13570,16412
5372,16264,10769,8173,3703,9095
5373,9324,15442,2615,1877,4640
5374,16350,10879,11790,8977,11342
5375,11804,5253,13193,15190,14624
5376,1951,16024,16019,16487,9470
5377,16595,15748,8608,5002,15760
5378,5592,12273,13348,9899,7124
5379,5481,15372,7501,6590,1231
5380,4428,4174,13802,15063,3010
5381,5027,3763,3278,1546,6861
5382,3024,10769,5571,1138,11145
5383,3792,16504,4428,9179,3010
5384,12490,14392,8888,4048,9940
5385,12490,14392,9662,4048,9940
5386,7067,15372,13088,10305,6657
5387,13963,3763,16321,14973,14357
5388,16234,2368,16092,9577,900
5389,9327,9146,15442,9890,9171
5390,12288,7119,12639,5282,7371
5391,9193,16259,15140,3278,9143
5392,10014,4935,4509,17061,10196
5393,5404,148,15632,7574,11357
5394,9324,15442,11622,1877,12361
5395,5352,7397,11412,14692,13859
5396,16092,14392,17054,15602,9900
5397,10769,8173,1138,15648,9095
5398,3181,16993,16403,6375,11633
5399,4564,7021,15842,11342,10996
5400,12273,15190,13506,12916,10628
5401,12490,16416,5242,17335,14392
5402,3763,9287,7393,5381,9522
5403,8838,16051,16254,13145,4279
5404,3763,15632,5381,7574,14365
5405,15596,14131,11214,3913,11635
5406,13892,4825,15697,10555,11883
5407,15558,16514,13289,10801,12267
5408,13084,12289,8191,12277,492
5409,16307,4463,6988,14513,16908
5410,12273,5600,5667,9403,12916
5411,9730,11269,11201,2901,2770
5412,2966,11342,14408,16112,9707
5413,10769,8173,1138,9095,4428
5414,16234,2368,5481,16092,9577
5415,13614,13135,10711,17472,8309
5416,709,16204,16234,7989,1017
5417,12490,5242,7727,148,14392
5418,12490,12542,16416,5242,16009
5419,4373,1951,15102,9470,8897
5420,3660,11656,9798,14052,7353
5421,13509,6268,2828,14514,5020
5422,10718,479,8055,11951,8731
5423,12490,12542,5242,16009,14392
5424,6119,16019,4428,10234,5623
5425,1814,15842,9853,15774,6212
5426,1814,15842,9853,5425,15774
5427,16695,2036,11248,10,10234
5428,16234,2368,6886,16092,9577
5429,1951,8130,16487,2020,9470
5430,7152,581,13698,600,11179
5431,12639,3193,8084,6328,14392
5432,7113,10634,7117,6959,10633
5433,5391,15246,5252,12694,15597
5434,13509,5578,6268,1048,14514
5435,9881,16254,11298,9920,16920
5436,6386,3138,6590,10377,9673
5437,16695,2036,3830,8545,15674
5438,6386,3138,6590,10377,9673
5439,4475,3836,10058,3669,17701
5440,4475,5027,7514,11804,16673
5441,14283,11204,1321,12462,11858
5442,6386,3138,6590,10377,9673
5443,1843,13088,1783,6950,11142
5444,6386,2199,3138,13427,11833
5445,12490,12542,5242,14392,13011
5446,6829,143,15214,3010,9053
5447,17061,11620,13205,11633,11020
5448,11157,2332,2009,17070,1349
5449,6306,5837,9053,16076,1349
5450,16092,14392,15602,6329,17679
5451,16695,10,13719,7471,15988
5452,1487,15842,10879,15166,10464
5453,1951,12575,2939,12686,16379
5454,10087,12500,6002,2667,1664
5455,6386,9193,11367,12079,3718
5456,5242,7727,148,2617,9940
5457,9193,11576,17377,9213,4998
5458,16234,14716,2368,14597,16092
5459,5253,13193,15190,2841,14624
5460,13193,12273,12310,13631,16878
5461,6386,3138,16655,10377,8989
5462,14006,4279,4318,15797,2070
5463,8892,15799,16138,9615,5995
5464,12490,12542,5242,16009,14392
5465,1975,1964,15412,7553,5307
5466,4943,5976,112,13498,8344
5467,7067,1795,11471,15813,3297
5468,2771,9526,13593,12281,2938
5469,9660,11333,900,5925,15631
5470,12694,148,12354,12212,11561
5471,10769,5571,1138,11145,17567
5472,17633,555,960,16303,6
5473,7150,5716,6793,16239,11327
5474,10769,8173,1138,9095,4428
5475,5475,5745,12968,11020,13681
5476,2021,13408,15254,16213,8013
5477,13145,7147,12008,7012,2101
5478,5253,13193,15190,2841,14624
5479,629,393,148,9073,9215
5480,14378,15715,14716,5545,3401
5481,16234,10122,11650,4205,2943
5482,8077,17339,9931,16635,17340
5483,4564,7021,15842,10996,5485
5484,7870,4428,11342,11144,5483
5485,15842,11342,10996,5483,14446
5486,7021,15842,11342,10996,5485
5487,724,16963,10769,10304,7501
5488,8126,148,13171,16321,14973
5489,1138,2623,240,15214,1078
5490,2036,4348,12490,15674,14034
5491,7152,14670,9723,1008,3278
5492,4521,5480,7017,15601,15913
5493,11096,11333,12490,5494,14114
5494,5493,11333,12490,1244,14877
5495,11096,11333,12490,8658,9887
5496,12795,5404,16695,10,7879
5497,11298,2752,8285,7049,4318
5498,13892,7619,1835,5197,1758
5499,5253,13193,6074,14624,14551
5500,6627,14251,12051,7169,12666
5501,9647,17405,5765,7469,2477
5502,16963,10769,10304,13733,13088
5503,9377,9458,306,2851,7119
5504,12639,3193,8084,6328,14392
5505,3024,3660,14899,12641,16019
5506,3931,5391,1487,2097,15842
5507,10039,16796,4432,5571,12641
5508,15799,15638,9147,1765,8042
5509,13509,9763,6268,14514,5020
5510,12251,852,9464,11662,13519
5511,15756,14751,4428,11308,3010
5512,9094,2160,5571,11145,17567
5513,15638,2110,7140,5851,12686
5514,3729,2052,8951,9510,14527
5515,7637,1753,8464,11196,11441
5516,10014,6988,16395,13205,13681
5517,11269,6277,1243,15258,16807
5518,15258,11119,15212,10912,16687
5519,4920,14371,17687,15797,5573
5520,14926,11298,6754,4279,9920
5521,10769,6119,10234,4008,7293
5522,4254,2435,14136,16383,9797
5523,10769,13638,6119,10234,5623
5524,1320,5481,363,9881,3106
5525,15638,9147,12686,11342,16665
5526,3160,2355,8763,14595,10612
5527,6886,4869,12142,7501,11506
5528,1454,9015,11337,9053,1260
5529,10769,15674,15867,5514,2417
5530,9193,17449,16259,15140,2617
5531,4564,5854,11342,10996,11144
5532,10718,479,11951,8731,6381
5533,5288,1808,16749,6891,14953
5534,16254,14371,6300,9881,4318
5535,5391,3263,12212,14934,7644
5536,15100,3138,2022,10377,9673
5537,10769,15674,3235,16504,12812
5538,7067,15713,15372,3499,9776
5539,4428,3010,6826,17226,1516
5540,6386,9193,10377,9673,12079
5541,1611,17667,1745,15067,14857
5542,3300,4772,12639,15178,8663
5543,6386,3138,2022,10377,9673
5544,11473,6386,3138,2831,14065
5545,14378,16498,16927,3401,14913
5546,15799,9615,16138,8892,8042
5547,15638,9213,15067,10966,17288
5548,10769,15053,1138,4428,11342
5549,5553,17538,5552,7021,19
5550,6445,7058,5553,5552,3469
5551,14513,16993,6445,11020,14878
5552,8229,6445,5553,5549,15789
5553,6445,5549,3946,5552,14712
5554,3573,3134,12986,17417,4605
5555,10493,3300,15387,1673,7689
5556,12575,4261,7066,2939,306
5557,14716,11622,10754,1877,7590
5558,15301,17393,635,15603,6270
5559,15638,9147,11342,16112,8605
5560,11096,6135,11333,12490,6958
5561,2192,11389,5563,14018,199
5562,7119,7371,8658,14392,2778
5563,15482,11389,199,5561,6889
5564,10769,15053,15674,11076,6083
5565,5404,148,15632,7574,11357
5566,5640,11382,15055,10196,13681
5567,11096,11333,12490,5242,8073
5568,5745,16908,4509,2703,16125
5569,10149,16504,9179,10389,3230
5570,13881,4239,5570,7351,5790
5571,10039,14552,14721,8522,11145
5572,10769,1138,15053,17567,4428
5573,13145,11298,7602,7324,14824
5574,13509,7252,6268,14514,5020
5575,12575,9289,3745,2939,6538
5576,1243,10188,14941,6251,10912
5577,6386,3138,12694,9673,14365
5578,14670,17154,9328,15565,1048
5579,15506,10114,8380,1611,17667
5580,12441,12126,8577,8957,11350
5581,5288,1808,16749,6891,16962
5582,17273,16138,9615,16692,8042
5583,3181,16993,16403,6375,11633
5584,12659,11638,13210,5001,10491
5585,10769,9517,4428,4271,16253
5586,3820,6829,12100,13282,2938
5587,10769,15674,16504,6365,3319
5588,6594,6445,17208,2593,7018
5589,6139,10234,5623,846,4008
5590,3300,12639,5282,10660,6540
5591,5481,7152,16234,10122,11650
5592,10149,16504,6984,10389,8718
5593,4428,4416,3010,15776,14446
5594,12575,9289,3745,2939,14926
5595,6886,5481,14088,7501,1524
5596,16250,4564,8253,11342,240
5597,6135,11333,12490,6958,4048
5598,4788,9631,252,13085,17324
5599,7067,15372,13088,10305,12587
5600,12273,5410,9429,4417,5667
5601,4475,17273,7397,5327,8787
5602,2454,8471,879,1685,7765
5603,15016,12536,17261,2325,3863
5604,9193,3994,10278,2617,8405
5605,3908,11026,10222,17061,11338
5606,8145,3663,2040,11088,11436
5607,12490,5542,15178,16660,14392
5608,2530,4567,7067,16676,1969
5609,11398,5282,16504,2277,14035
5610,360,7501,761,4188,9470
5611,9881,11298,14006,14371,2220
5612,6386,15100,3138,2022,10377
5613,14654,5812,1473,5614,1790
5614,10980,1473,5613,2117,1790
5615,1838,4891,1848,9602,3370
5616,15638,11790,37,11342,15615
5617,3138,2851,10377,9673,14065
5618,10769,2036,15053,1138,15674
5619,13453,4943,9475,4952,8883
5620,6493,10453,12273,2938,1871
5621,12490,5242,14392,5418,10025
5622,11096,11333,7577,12490,8073
5623,4305,6119,1138,16019,4428
5624,16695,2036,5391,14346,8895
5625,2007,15997,4004,10062,13918
5626,10445,3663,9193,17342,17377
5627,9615,3330,8042,12686,16665
5628,16692,14136,12686,16665,9707
5629,4428,10905,1454,3010,14446
5630,15100,2142,203,12212,11853
5631,3138,2022,10424,10377,11332
5632,3890,8665,9204,4185,12828
5633,7067,7012,2101,16655,13088
5634,10769,15053,15674,11076,12079
5635,1951,16234,12982,12201,10608
5636,2966,12079,9707,2778,13519
5637,8214,12923,5115,17283,12924
5638,5253,13193,6074,14624,14551
5639,11576,5457,4998,11606,148
5640,3181,16993,16403,6375,11633
5641,754,12152,12142,7501,9579
5642,232,3763,148,14906,8174
5643,13145,11298,7602,7324,14824
5644,9881,10250,15797,4913,7324
5645,10039,11628,15638,9213,5571
5646,11333,10377,12694,8989,8880
5647,13193,12273,15190,17387,12916
5648,15123,12273,7485,12916,10628
5649,5253,13193,9899,14551,10566
5650,12795,232,3763,148,5381
5651,10377,12694,1567,11845,16122
5652,12490,5391,10236,11076,12694
5653,14434,13892,4825,1652,17501
5654,12795,354,11606,148,11608
5655,16504,4428,3010,212,206
5656,6386,15100,3138,10377,9673
5657,5404,3763,3278,5381,6861
5658,12573,14055,17501,7619,2508
5659,14751,4428,4174,3010,14446
5660,10394,10395,10393,8519,14284
5661,17649,16259,15140,9328,6662
5662,4564,15555,2623,11342,4008
5663,5785,7194,9987,10856,11604
